Congress,ICPSR ID,State Code,District,State,Party,Name,1st Dimension,2nd Dimension,1st Dimension S.E.,2nd Dimension S.E.,Correlation,Log-likelihood,Votes,Classification Errors,Geometric Mean Probability
110,29923,12,12,NEW JER,100,HOLT,-0.514,-0.242,0.074,0.074,-0.377,-99.14101,1368,39,0.93
110,20103,71,15,CALIFOR,100,HONDA,-0.554,-0.536,0.096,0.121,-0.432,-72.71236,1310,32,0.946
110,29750,72,5,OREGON,100,HOOLEY,-0.305,0.057,0.052,0.056,-0.214,-100.29628,1282,37,0.925
110,14873,52,5,MARYLAN,100,HOYER,-0.336,-0.039,0.035,0.039,-0.367,-93.88557,1371,35,0.934
110,29737,34,9,MISSOUR,200,HULSHOF,0.493,0.201,0.105,0.141,-0.029,-213.7923,1183,87,0.835
110,14835,71,52,CALIFOR,200,HUNTER,0.596,0.163,0.074,0.17,0.098,-231.86586,1060,102,0.804
110,49306,49,0,TEXAS,200,HUTCHISON,0.386,0.054,0.019,0.135,0.19,-124.41275,543,51,0.795
110,39300,48,4,SOUTH C,200,INGLIS,0.717,-0.023,0.11,0.066,-0.154,-337.70453,1376,122,0.782
110,15424,53,0,OKLAHOM,200,INHOFE,0.729,0.381,0.061,0.376,-0.031,-75.84622,525,35,0.865
110,4812,82,0,HAWAII,100,INOUYE,-0.391,0.229,0.022,0.134,-0.182,-74.09687,507,32,0.864
110,29937,73,1,WASHING,100,INSLEE,-0.405,-0.261,0.086,0.06,-0.258,-92.54327,1357,37,0.934
110,29909,44,0,GEORGIA,200,ISAKSON,0.504,0.11,0.032,0.209,-0.069,-96.66232,539,40,0.836
110,20129,13,2,NEW YOR,100,ISRAEL,-0.326,-0.155,0.07,0.057,-0.19,-78.61009,1354,30,0.944
110,20107,71,49,CALIFOR,200,ISSA,0.737,-0.107,0.128,0.093,0.087,-208.34993,1326,81,0.855
110,29585,21,2,ILLINOI,100,JACKSON,-0.547,-0.579,0.089,0.147,-0.42,-80.74219,1386,34,0.943
110,29573,49,18,TEXAS,100,JACKSON-LEE,-0.5,0.051,0.05,0.122,-0.323,-105.03841,1323,39,0.924
110,29120,45,2,LOUISIA,100,JEFFERSON,-0.371,0.265,0.037,0.054,-0.203,-98.64649,1274,43,0.925
110,20512,45,1,LOUISIA,200,JINDAL,0.48,0.434,0.079,0.302,-0.078,-257.04669,631,123,0.665
110,20712,44,4,GEORGIA,100,JOHNSON,-0.461,-0.086,0.079,0.118,-0.435,-77.1755,1335,24,0.944
110,20116,21,15,ILLINOI,200,JOHNSON,0.435,-0.25,0.104,0.282,-0.401,-601.72534,1295,271,0.628
110,15425,37,0,SOUTH D,100,JOHNSON,-0.316,0.464,0.071,0.052,0.131,-45.91071,301,23,0.859
110,29143,49,3,TEXAS,200,JOHNSON,0.745,0.263,0.086,0.164,-0.486,-186.00113,1251,72,0.862
110,39305,49,30,TEXAS,100,JOHNSON,-0.482,0.196,0.031,0.075,-0.267,-97.75802,1217,41,0.923
110,29546,47,3,NORTH C,200,JONES,0.265,0.795,0.026,0.317,0.483,-609.633,1320,252,0.63
110,29930,24,11,OHIO,100,JONES,-0.504,0.011,0.059,0.14,-0.28,-65.74039,1121,27,0.943
110,20738,24,4,OHIO,200,JORDAN,0.732,0.406,0.077,0.231,-0.311,-171.06174,1368,75,0.882
110,20751,25,8,WISCONS,100,KAGEN,-0.358,0.484,0.055,0.144,-0.554,-147.4359,1364,39,0.898
110,15104,14,11,PENNSYL,100,KANJORSKI,-0.315,0.457,0.036,0.036,-0.182,-185.85249,1327,63,0.869
110,15029,24,9,OHIO,100,KAPTUR,-0.412,0.464,0.016,0.077,-0.334,-196.89091,1342,70,0.864
110,20112,43,8,FLORIDA,200,KELLER,0.589,0.021,0.113,0.092,-0.018,-267.68301,1337,125,0.819
110,10808,3,0,MASSACH,100,KENNEDY,-0.525,-0.304,0.055,0.422,-0.244,-59.39842,443,21,0.875
110,29564,5,1,RHODE I,100,KENNEDY,-0.419,-0.042,0.038,0.049,-0.28,-67.51724,1317,22,0.95
110,14920,3,0,MASSACH,100,KERRY,-0.464,-0.204,0.02,0.311,0.099,-50.62107,530,20,0.909
110,14430,23,5,MICHIGA,100,KILDEE,-0.351,0.428,0.032,0.102,-0.444,-81.68785,1386,32,0.943
110,29733,23,13,MICHIGA,100,KILPATRICK,-0.507,-0.269,0.065,0.041,-0.363,-73.7668,1332,31,0.946
110,29769,25,3,WISCONS,100,KIND,-0.291,0.258,0.051,0.079,-0.079,-144.61079,1361,55,0.899
110,20325,31,5,IOWA,200,KING,0.752,0.342,0.067,0.202,-0.352,-161.35323,1355,72,0.888
110,29375,13,3,NEW YOR,200,KING,0.438,-0.275,0.143,0.039,-0.048,-310.48477,1347,119,0.794
110,29338,44,1,GEORGIA,200,KINGSTON,0.671,0.502,0.018,0.333,-0.49,-313.17615,1338,128,0.791
110,20115,21,10,ILLINOI,200,KIRK,0.487,-0.852,0.222,0.271,-0.38,-396.27524,1343,179,0.744
110,20711,43,22,FLORIDA,100,KLEIN,-0.243,0.091,0.048,0.054,-0.339,-113.3596,1355,42,0.92
110,20333,33,2,MINNESO,200,KLINE,0.66,0.001,0.122,0.051,0.163,-186.57217,1360,82,0.872
110,40700,33,0,MINNESO,100,KLOBUCHAR,-0.29,0.19,0.074,0.061,0.242,-88.56072,544,44,0.85
110,29365,23,9,MICHIGA,200,KNOLLENBERG,0.502,-0.229,0.168,0.075,-0.044,-260.46378,1349,103,0.824
110,15703,25,0,WISCONS,100,KOHL,-0.349,-0.016,0.038,0.149,0.182,-57.9071,551,22,0.9
110,29748,24,10,OHIO,100,KUCINICH,-0.717,0.614,0.039,0.401,0.601,-392.88535,1290,105,0.737
110,20520,13,29,NEW YOR,200,KUHL,0.421,-0.065,0.116,0.106,-0.054,-321.55197,1363,157,0.79
110,15429,61,0,ARIZONA,200,KYL,0.632,-0.604,0.033,0.108,0.824,-125.60478,541,56,0.793
110,29517,21,18,ILLINOI,200,LAHOOD,0.381,-0.242,0.131,0.041,-0.138,-348.82251,1151,145,0.739
110,20704,62,5,COLORAD,200,LAMBORN,0.813,0.291,0.121,0.19,-0.517,-111.71986,1369,35,0.922
110,29761,49,22,TEXAS,100,LAMPSON,-0.014,0.498,0.047,0.172,0.145,-430.02856,1249,216,0.709
110,49702,45,0,LOUISIA,100,LANDRIEU,-0.239,0.511,0.091,0.05,0.138,-145.54874,537,61,0.763
110,20136,5,2,RHODE I,100,LANGEVIN,-0.368,0.18,0.045,0.041,-0.192,-78.41837,1370,27,0.944
110,14837,71,12,CALIFOR,100,LANTOS,-0.425,-0.11,0.029,0.052,-0.374,-41.23792,873,14,0.954
110,20145,73,2,WASHING,100,LARSEN,-0.382,0.331,0.033,0.048,-0.127,-104.67242,1368,43,0.926
110,29908,1,1,CONNECT,100,LARSON,-0.45,-0.116,0.081,0.048,-0.248,-68.50272,1314,22,0.949
110,29522,31,4,IOWA,200,LATHAM,0.471,-0.038,0.131,0.046,-0.062,-274.66104,1372,105,0.819
110,29553,24,14,OHIO,200,LATOURETTE,0.377,-0.261,0.119,0.034,-0.15,-343.95386,1361,135,0.777
110,20755,24,5,OHIO,200,LATTA,0.651,0.214,0.082,0.191,-0.334,-48.42737,470,16,0.902
110,14914,12,0,NEW JER,100,LAUTENBERG,-0.518,-0.345,0.036,0.395,0.045,-38.52468,541,15,0.931
110,14307,6,0,VERMONT,100,LEAHY,-0.477,-0.033,0.016,0.223,0.025,-73.77734,548,33,0.874
110,29778,71,9,CALIFOR,100,LEE,-0.695,-0.664,0.115,0.193,-0.549,-82.25091,1351,27,0.941
110,14709,23,0,MICHIGA,100,LEVIN,-0.486,0.104,0.018,0.178,0.158,-64.36346,546,25,0.889
110,15033,23,12,MICHIGA,100,LEVIN,-0.369,-0.127,0.059,0.057,-0.391,-67.57513,1321,22,0.95
110,14644,71,41,CALIFOR,200,LEWIS,0.522,-0.147,0.127,0.031,0.288,-372.33038,1344,155,0.758
110,15431,44,5,GEORGIA,100,LEWIS,-0.608,-0.214,0.066,0.114,-0.369,-93.05499,1335,29,0.933
110,29352,51,2,KENTUCK,200,LEWIS,0.546,0.35,0.07,0.23,-0.105,-212.92522,1334,80,0.852
110,15704,1,0,CONNECT,328,LIEBERMAN,-0.297,-0.377,0.023,0.247,0.086,-137.49646,533,62,0.773
110,29305,42,0,ARKANSA,100,LINCOLN,-0.19,0.409,0.09,0.053,-0.012,-96.60952,534,48,0.835
110,29341,44,7,GEORGIA,200,LINDER,0.782,0.045,0.096,0.078,-0.136,-214.39584,1329,83,0.851
110,20508,21,3,ILLINOI,100,LIPINSKI,-0.278,0.48,0.053,0.073,-0.371,-141.7135,1365,60,0.901
110,29539,12,2,NEW JER,200,LOBIONDO,0.337,-0.316,0.135,0.046,-0.272,-335.19589,1378,161,0.784
110,20720,31,2,IOWA,100,LOEBSACK,-0.357,0.228,0.074,0.164,-0.465,-118.66235,1353,49,0.916
110,29504,71,16,CALIFOR,100,LOFGREN,-0.444,-0.567,0.084,0.221,-0.354,-81.22449,1357,24,0.942
110,14031,46,0,MISSISS,200,LOTT,0.491,-0.077,0.026,0.145,0.203,-87.99287,338,46,0.771
110,15612,13,18,NEW YOR,100,LOWEY,-0.379,-0.314,0.07,0.092,-0.351,-49.15137,1339,11,0.964
110,29393,53,3,OKLAHOM,200,LUCAS,0.505,0.225,0.087,0.15,-0.071,-215.96841,1337,78,0.851
110,14506,22,0,INDIANA,200,LUGAR,0.247,-0.6,0.031,0.051,0.035,-165.31409,546,74,0.739
110,14647,71,3,CALIFOR,200,LUNGREN,0.664,-0.094,0.087,0.133,0.341,-254.20871,1345,102,0.828
110,20119,3,9,MASSACH,100,LYNCH,-0.367,0.27,0.046,0.071,-0.322,-105.04409,1364,49,0.926
110,20503,43,14,FLORIDA,200,MACK,0.717,0.021,0.12,0.066,0.016,-246.14868,1321,92,0.83
110,20710,43,16,FLORIDA,100,MAHONEY,-0.166,0.795,0.05,0.111,-0.498,-251.86627,1357,95,0.831
110,29379,13,14,NEW YOR,100,MALONEY,-0.397,-0.339,0.055,0.134,-0.36,-61.08442,1325,19,0.955
110,29349,21,16,ILLINOI,200,MANZULLO,0.639,0.14,0.076,0.181,-0.065,-316.0498,1370,135,0.794
110,20532,49,24,TEXAS,200,MARCHANT,0.684,0.353,0.068,0.227,-0.27,-210.03894,1293,93,0.85
110,14435,3,7,MASSACH,100,MARKEY,-0.566,-0.31,0.072,0.034,-0.56,-66.57232,1363,21,0.952
110,20317,44,8,GEORGIA,100,MARSHALL,-0.128,0.992,0.047,0.118,0.118,-374.73987,1291,160,0.748
110,40501,43,0,FLORIDA,200,MARTINEZ,0.337,-0.534,0.03,0.073,0.29,-167.47017,543,83,0.735
110,20140,67,2,UTAH,100,MATHESON,-0.156,0.908,0.069,0.1,-0.026,-394.73685,1365,158,0.749
110,20538,71,5,CALIFOR,100,MATSUI,-0.445,-0.262,0.071,0.056,-0.482,-60.17176,1377,22,0.957
110,15039,61,0,ARIZONA,200,MCCAIN,0.412,-1.269,0.057,0.237,0.567,-45.28279,199,23,0.796
110,20703,71,22,CALIFOR,200,MCCARTHY,0.616,0.09,0.125,0.101,0.17,-192.798,1374,67,0.869
110,29744,13,4,NEW YOR,100,MCCARTHY,-0.305,-0.101,0.054,0.063,-0.159,-68.17487,1358,18,0.951
110,40701,34,0,MISSOUR,100,MCCASKILL,-0.24,0.971,0.157,0.179,0.236,-169.84427,538,73,0.729
110,20530,49,10,TEXAS,200,MCCAUL,0.571,0.086,0.11,0.139,0.041,-239.49933,1350,104,0.837
110,20122,33,4,MINNESO,100,MCCOLLUM,-0.452,-0.301,0.081,0.059,-0.292,-77.75979,1367,26,0.945
110,14921,51,0,KENTUCK,200,MCCONNELL,0.498,-0.081,0.027,0.128,0.333,-106.40206,550,45,0.824
110,20332,23,11,MICHIGA,200,MCCOTTER,0.44,0.177,0.089,0.211,0.035,-297.33997,1367,136,0.805
110,15451,45,4,LOUISIA,200,MCCRERY,0.55,0.108,0.106,0.094,0.013,-267.63165,1292,111,0.813
110,15613,73,7,WASHING,100,MCDERMOTT,-0.759,-0.053,0.087,0.23,-0.438,-130.55092,1348,43,0.908
110,29729,3,3,MASSACH,100,MCGOVERN,-0.555,-0.165,0.077,0.095,-0.36,-57.91179,1367,19,0.959
110,20522,47,10,NORTH C,200,MCHENRY,0.727,0.155,0.098,0.147,-0.193,-167.91914,1324,68,0.881
110,39316,13,23,NEW YOR,200,MCHUGH,0.32,-0.152,0.104,0.067,-0.034,-281.6214,1366,109,0.814
110,29746,47,7,NORTH C,100,MCINTYRE,-0.153,0.797,0.052,0.067,0.175,-240.21333,1379,98,0.84
110,29315,71,25,CALIFOR,200,MCKEON,0.592,-0.055,0.137,0.053,0.089,-207.29962,1350,89,0.858
110,20535,73,5,WASHING,200,MCMORRIS RODGERS,0.559,0.076,0.11,0.105,-0.068,-194.56499,1206,74,0.851
110,20702,71,11,CALIFOR,100,MCNERNEY,-0.18,0.519,0.051,0.134,-0.425,-272.75186,1374,99,0.82
110,15614,13,21,NEW YOR,100,MCNULTY,-0.479,0.482,0.021,0.086,-0.011,-108.6728,1321,35,0.921
110,29358,3,5,MASSACH,100,MEEHAN,-0.489,-0.567,0.115,0.193,-0.052,-24.63093,426,7,0.944
110,20358,43,17,FLORIDA,100,MEEK,-0.361,0.06,0.053,0.052,-0.443,-68.25713,1338,26,0.95
110,29776,13,6,NEW YOR,100,MEEKS,-0.379,-0.223,0.062,0.134,-0.361,-98.43669,1322,36,0.928
110,20513,45,3,LOUISIA,100,MELANCON,-0.184,0.918,0.053,0.113,-0.185,-224.10393,1338,91,0.846
110,29373,12,0,NEW JER,100,MENÉNDEZ,-0.467,-0.424,0.028,0.421,0.083,-39.70201,544,12,0.93
110,29331,43,7,FLORIDA,200,MICA,0.594,0.11,0.11,0.088,0.06,-241.71741,1373,109,0.839
110,20328,2,2,MAINE,100,MICHAUD,-0.327,0.286,0.047,0.045,-0.306,-210.5746,1367,78,0.857
110,14440,52,0,MARYLAN,100,MIKULSKI,-0.433,0.126,0.023,0.196,0.246,-73.24091,542,38,0.874
110,29586,71,37,CALIFOR,100,MILLENDER-MCDONALD,-0.396,-0.252,0.065,0.169,-0.277,-0.7878,100,0,0.992
110,14256,71,7,CALIFOR,100,MILLER,-0.676,-0.041,0.057,0.235,-0.464,-84.49395,1281,29,0.936
110,29905,71,42,CALIFOR,200,MILLER,0.615,0.075,0.105,0.084,-0.136,-240.76503,1282,103,0.829
110,20110,43,1,FLORIDA,200,MILLER,0.718,0.271,0.079,0.195,-0.317,-189.07681,1331,65,0.868
110,20331,23,10,MICHIGA,200,MILLER,0.449,-0.04,0.113,0.113,-0.148,-315.20435,1381,150,0.796
110,20341,47,13,NORTH C,100,MILLER,-0.356,-0.011,0.054,0.042,-0.377,-92.39446,1365,32,0.935
110,20700,61,5,ARIZONA,100,MITCHELL,-0.03,0.716,0.041,0.15,0.022,-437.23834,1374,203,0.727
110,15083,56,1,WEST VI,100,MOLLOHAN,-0.301,0.616,0.024,0.048,0.002,-167.18529,1348,67,0.883
110,29915,32,3,KANSAS,100,MOORE,-0.254,0.215,0.04,0.036,-0.146,-83.27734,1376,32,0.941
110,20537,25,4,WISCONS,100,MOORE,-0.553,-0.66,0.088,0.152,-0.508,-83.72942,1346,32,0.94
110,29722,32,1,KANSAS,200,MORAN,0.505,0.43,0.055,0.271,-0.197,-333.09998,1344,151,0.78
110,29149,40,8,VIRGINI,100,MORAN,-0.326,-0.399,0.067,0.193,-0.276,-142.30807,1317,47,0.898
110,40300,81,0,ALASKA,200,MURKOWSKI,0.236,-0.331,0.017,0.056,0.545,-142.95152,541,64,0.768
110,20707,1,5,CONNECT,100,MURPHY,-0.327,0.168,0.063,0.075,-0.418,-112.7333,1378,43,0.921
110,20346,14,18,PENNSYL,200,MURPHY,0.341,0,0.094,0.105,-0.074,-312.62567,1360,119,0.795
110,20745,14,8,PENNSYL,100,MURPHY,-0.238,0.734,0.058,0.119,-0.643,-303.57556,1371,113,0.801
110,49308,73,0,WASHING,100,MURRAY,-0.398,-0.054,0.023,0.241,0.278,-46.93666,538,18,0.916
110,14072,14,12,PENNSYL,100,MURTHA,-0.238,0.527,0.016,0.079,-0.204,-152.28436,1351,54,0.893
110,20311,62,4,COLORAD,200,MUSGRAVE,0.673,0.294,0.081,0.181,-0.119,-201.30566,1329,77,0.859
110,29549,47,9,NORTH C,200,MYRICK,0.737,-0.014,0.118,0.06,0.033,-168.28023,1306,66,0.879
110,29377,13,8,NEW YOR,100,NADLER,-0.505,-0.565,0.073,0.204,-0.46,-76.16378,1328,23,0.944
110,29903,71,38,CALIFOR,100,NAPOLITANO,-0.483,-0.222,0.077,0.043,-0.328,-65.51276,1359,27,0.953
110,15616,3,2,MASSACH,100,NEAL,-0.462,-0.031,0.058,0.056,-0.304,-50.43317,1344,14,0.963
110,14651,43,0,FLORIDA,100,NELSON,-0.279,0.127,0.049,0.104,0.229,-87.05769,541,36,0.851
110,40103,35,0,NEBRASK,100,NELSON,-0.036,0.61,0.103,0.064,0.017,-128.74315,543,59,0.789
110,20353,49,19,TEXAS,200,NEUGEBAUER,0.712,0.32,0.072,0.194,-0.294,-164.61229,1342,71,0.885
110,20307,71,21,CALIFOR,200,NUNES,0.638,-0.019,0.126,0.045,0.062,-204.20471,1332,92,0.858
110,40502,21,0,ILLINOI,100,OBAMA,-0.441,-0.127,0.03,0.281,-0.022,-31.29493,303,10,0.902
110,14265,33,8,MINNESO,100,OBERSTAR,-0.537,0.752,0.049,0.265,-0.005,-119.57168,1229,51,0.907
110,12036,25,7,WISCONS,100,OBEY,-0.483,0.172,0.029,0.109,-0.473,-97.63913,1363,39,0.931
110,29123,3,1,MASSACH,100,OLVER,-0.638,-0.004,0.081,0.263,-0.368,-71.97842,1368,27,0.949
110,15049,49,27,TEXAS,100,ORTIZ,-0.253,0.596,0.021,0.13,-0.179,-109.45364,1178,37,0.911
110,15454,12,6,NEW JER,100,PALLONE,-0.554,0.082,0.081,0.209,-0.344,-79.90181,1366,32,0.943
110,29741,12,8,NEW JER,100,PASCRELL,-0.397,0.036,0.057,0.042,-0.299,-99.54276,1360,39,0.929
110,29101,61,4,ARIZONA,100,PASTOR,-0.463,0.092,0.047,0.089,-0.297,-107.29512,1361,34,0.924
110,14290,49,14,TEXAS,200,PAUL,1.239,-0.552,0.423,0.29,0.161,-604.78723,1035,193,0.557
110,15619,12,10,NEW JER,100,PAYNE,-0.598,-0.59,0.086,0.144,-0.393,-88.13036,1306,32,0.935
110,20337,66,2,NEW MEX,200,PEARCE,0.599,-0.01,0.111,0.058,0.094,-242.28282,1353,95,0.836
110,15448,71,8,CALIFOR,100,PELOSI,-0.468,-0.348,0.043,0.091,-0.334,-7.18759,147,2,0.952
110,20117,22,6,INDIANA,200,PENCE,0.818,0.012,0.139,0.068,-0.131,-130.71399,1310,43,0.905
110,20705,62,7,COLORAD,100,PERLMUTTER,-0.325,0.427,0.064,0.108,-0.584,-140.71797,1345,50,0.901
110,29127,33,7,MINNESO,100,PETERSON,-0.207,1.137,0.068,0.137,-0.029,-252.4344,1355,98,0.83
110,29751,14,5,PENNSYL,200,PETERSON,0.495,0.036,0.108,0.105,0.019,-230.04108,1172,106,0.822
110,14675,25,6,WISCONS,200,PETRI,0.638,-0.119,0.081,0.075,-0.072,-467.98892,1383,181,0.713
110,29734,46,3,MISSISS,200,PICKERING,0.468,0.083,0.109,0.148,-0.044,-258.79001,1210,100,0.807
110,29752,14,16,PENNSYL,200,PITTS,0.736,-0.072,0.131,0.059,0.099,-177.70842,1314,65,0.874
110,20135,14,19,PENNSYL,200,PLATTS,0.417,-0.206,0.136,0.053,-0.222,-396.28424,1365,191,0.748
110,20528,49,2,TEXAS,200,POE,0.616,0.696,0.021,0.429,-0.458,-244.24622,1316,102,0.831
110,29384,36,1,NORTH D,100,POMEROY,-0.238,0.385,0.043,0.038,-0.108,-107.8477,1367,38,0.924
110,20334,65,3,NEVADA,200,PORTER,0.373,-0.193,0.111,0.057,-0.078,-294.04102,1354,120,0.805
110,20505,44,6,GEORGIA,200,PRICE,0.757,0.135,0.121,0.074,-0.088,-173.48067,1377,62,0.882
110,15438,47,4,NORTH C,100,PRICE,-0.404,-0.069,0.05,0.041,-0.278,-67.59894,1372,23,0.952
110,29390,24,15,OHIO,200,PRYCE,0.509,-0.51,0.183,0.118,-0.173,-248.00385,1164,86,0.808
110,40301,42,0,ARKANSA,100,PRYOR,-0.253,0.554,0.094,0.048,0.163,-101.80109,549,41,0.831
110,20113,43,12,FLORIDA,200,PUTNAM,0.571,-0.068,0.139,0.048,-0.105,-218.67877,1332,89,0.849
110,29505,71,19,CALIFOR,200,RADANOVICH,0.646,0.047,0.099,0.085,-0.014,-222.57353,1248,99,0.837
110,14448,56,3,WEST VI,100,RAHALL,-0.347,0.714,0.016,0.059,-0.228,-189.13651,1381,73,0.872
110,29126,33,3,MINNESO,200,RAMSTAD,0.531,-0.882,0.216,0.138,-0.352,-554.41742,1369,270,0.667
110,13035,13,15,NEW YOR,100,RANGEL,-0.466,-0.384,0.056,0.136,-0.487,-74.51652,1267,30,0.943
110,29142,5,0,RHODE I,100,REED,-0.506,-0.13,0.025,0.333,0.357,-65.74189,548,27,0.887
110,14045,24,16,OHIO,200,REGULA,0.389,-0.22,0.111,0.026,-0.088,-298.13629,1379,128,0.806
110,20125,64,1,MONTANA,200,REHBERG,0.495,0.021,0.115,0.104,-0.057,-244.37262,1382,93,0.838
110,20536,73,8,WASHING,200,REICHERT,0.398,-0.628,0.179,0.181,-0.235,-381.58649,1365,163,0.756
110,15054,65,0,NEVADA,100,REID,-0.424,0.486,0.068,0.088,0.36,-143.00148,548,43,0.77
110,20303,61,1,ARIZONA,200,RENZI,0.397,0.075,0.093,0.111,0.046,-336.09906,1288,135,0.77
110,29764,49,16,TEXAS,100,REYES,-0.307,0.353,0.045,0.046,-0.166,-91.64589,1320,31,0.933
110,29928,13,26,NEW YOR,200,REYNOLDS,0.54,-0.186,0.143,0.047,-0.139,-241.32671,1314,96,0.832
110,20752,71,37,CALIFOR,100,RICHARDSON,-0.391,-0.027,0.072,0.073,-0.353,-31.26399,650,12,0.953
110,14852,32,0,KANSAS,200,ROBERTS,0.413,0.092,0.018,0.136,0.246,-129.35672,539,64,0.787
110,14922,56,0,WEST VI,100,ROCKEFELLER,-0.403,0.354,0.048,0.093,0.338,-99.24054,523,51,0.827
110,29771,49,23,TEXAS,100,RODRIGUEZ,-0.332,0.289,0.032,0.064,-0.29,-144.90904,1379,53,0.9
110,20301,41,3,ALABAMA,200,ROGERS,0.477,0.125,0.098,0.138,-0.048,-280.26587,1359,118,0.814
110,14854,51,5,KENTUCK,200,ROGERS,0.487,0.149,0.075,0.125,0.128,-214.91829,1359,76,0.854
110,20120,23,8,MICHIGA,200,ROGERS,0.552,0.014,0.117,0.097,-0.024,-259.1561,1357,117,0.826
110,15621,71,46,CALIFOR,200,ROHRABACHER,0.837,-0.26,0.163,0.118,0.164,-331.51758,1323,123,0.778
110,15634,43,18,FLORIDA,200,ROS-LEHTINEN,0.42,-0.302,0.131,0.039,-0.052,-456.77246,1350,206,0.713
110,20715,21,6,ILLINOI,200,ROSKAM,0.621,-0.028,0.139,0.062,0.041,-255.28731,1371,107,0.83
110,20102,42,4,ARKANSA,100,ROSS,-0.218,0.758,0.053,0.079,0.004,-146.71072,1374,50,0.899
110,29742,12,9,NEW JER,100,ROTHMAN,-0.388,-0.169,0.081,0.049,-0.195,-91.94625,1338,35,0.934
110,29317,71,34,CALIFOR,100,ROYBAL-ALLARD,-0.441,-0.349,0.049,0.102,-0.32,-65.52695,1368,29,0.953
110,29321,71,40,CALIFOR,200,ROYCE,0.835,-0.091,0.17,0.095,0.305,-190.05457,1356,74,0.869
110,20329,52,2,MARYLAN,100,RUPPERSBERGER,-0.277,0.096,0.05,0.043,-0.362,-106.11662,1320,39,0.923
110,29346,21,1,ILLINOI,100,RUSH,-0.422,-0.31,0.048,0.115,-0.432,-66.10867,1016,27,0.937
110,20343,24,17,OHIO,100,RYAN,-0.402,0.397,0.037,0.082,-0.312,-97.34302,1344,44,0.93
110,29939,25,1,WISCONS,200,RYAN,0.778,-0.275,0.16,0.153,0.404,-226.50366,1364,79,0.847
110,20502,62,3,COLORAD,100,SALAZAR,-0.262,0.579,0.06,0.095,-0.47,-130.48981,1366,47,0.909
110,40500,62,0,COLORAD,100,SALAZAR,-0.284,0.177,0.06,0.094,0.23,-72.89819,550,36,0.876
110,20714,63,1,IDAHO,200,SALI,0.731,0.42,0.055,0.308,-0.281,-215.67593,1368,86,0.854
110,20310,71,39,CALIFOR,100,SÁNCHEZ,-0.524,-0.297,0.075,0.047,-0.476,-64.21718,1371,21,0.954
110,29709,71,47,CALIFOR,100,SANCHEZ,-0.395,0.085,0.052,0.055,-0.174,-119.46643,1322,44,0.914
110,29147,6,0,VERMONT,328,SANDERS,-0.641,0.534,0.072,0.1,0.56,-63.6573,547,30,0.89
110,20724,52,3,MARYLAN,100,SARBANES,-0.405,-0.216,0.078,0.077,-0.425,-55.67648,1377,15,0.96
110,15112,12,3,NEW JER,200,SAXTON,0.362,-0.329,0.131,0.045,0.137,-307.60809,1283,145,0.787
110,20759,45,1,LOUISIA,200,SCALISE,0.684,0.163,0.119,0.115,-0.187,-41.03281,296,14,0.871
110,29911,21,9,ILLINOI,100,SCHAKOWSKY,-0.601,-0.286,0.082,0.078,-0.329,-74.55083,1374,27,0.947
110,20104,71,29,CALIFOR,100,SCHIFF,-0.34,-0.206,0.072,0.088,-0.265,-67.12377,1369,30,0.952
110,20540,24,2,OHIO,200,SCHMIDT,0.596,0.114,0.13,0.086,0.097,-212.32324,1350,94,0.854
110,14858,13,0,NEW YOR,100,SCHUMER,-0.445,-0.223,0.021,0.339,0.24,-43.02994,542,15,0.924
110,20525,14,13,PENNSYL,100,SCHWARTZ,-0.327,0.048,0.055,0.047,-0.428,-115.12932,1374,37,0.92
110,20321,44,13,GEORGIA,100,SCOTT,-0.267,0.335,0.038,0.057,-0.378,-107.33241,1371,39,0.925
110,39307,40,3,VIRGINI,100,SCOTT,-0.47,-0.09,0.047,0.049,-0.394,-68.84174,1374,30,0.951
110,14657,25,5,WISCONS,200,SENSENBRENNER,1.016,-0.653,0.282,0.241,0.861,-224.50923,1360,86,0.848
110,29134,13,16,NEW YOR,100,SERRANO,-0.511,-0.523,0.082,0.159,-0.396,-85.96324,1373,36,0.939
110,49700,41,0,ALABAMA,200,SESSIONS,0.578,-0.032,0.024,0.205,0.236,-131.46878,540,64,0.784
110,29759,49,32,TEXAS,200,SESSIONS,0.744,0.052,0.125,0.066,-0.23,-150.12502,1238,58,0.886
110,20744,14,7,PENNSYL,100,SESTAK,-0.25,-0.02,0.061,0.096,-0.209,-119.17674,1356,43,0.916
110,29501,61,3,ARIZONA,200,SHADEGG,0.911,0.073,0.15,0.085,-0.588,-155.66821,1362,58,0.892
110,15449,1,4,CONNECT,200,SHAYS,0.327,-0.973,0.152,0.285,-0.444,-360.64673,1316,154,0.76
110,20731,4,1,NEW HAM,100,SHEA-PORTER,-0.33,0.128,0.063,0.078,-0.452,-81.28848,1363,31,0.942
110,94659,41,0,ALABAMA,200,SHELBY,0.441,0.084,0.02,0.1,0.049,-153.04303,547,63,0.756
110,29707,71,27,CALIFOR,100,SHERMAN,-0.406,-0.205,0.105,0.032,-0.223,-104.78908,1371,45,0.926
110,29718,21,19,ILLINOI,200,SHIMKUS,0.57,0.163,0.104,0.137,0.002,-328.82443,1333,157,0.781
110,20737,47,11,NORTH C,100,SHULER,-0.062,0.989,0.054,0.186,-0.105,-355.60852,1348,159,0.768
